#Distances    VirialMass
53.2421723992  5676340000.0
67.9079978725  2.90508e+12
50.0072425196  5669250000.0
53.5830433365  5664530000.0
52.7699825488  5662160000.0
46.3709932783  5659800000.0
45.4528485519  5657440000.0
45.2307356453  5657440000.0
51.0199840453  5650350000.0
50.2362263045  5647980000.0
45.5803612832  5645620000.0
50.3037550323  5645620000.0
51.0374160286  5633800000.0
46.7320733088  5633800000.0
48.1530753724  5671610000.0
46.8639786086  5617260000.0
53.0966085284  5610170000.0
46.0584066674  5586540000.0
48.3411806477  5579450000.0
47.9135632423  5577090000.0
67.5434665781  2.85426e+12
55.4189740738  5572360000.0
50.0839050583  5562910000.0
55.0648613363  5558180000.0
44.9662124722  5688160000.0
51.5800182654  5565270000.0
51.9311242535  5546370000.0
50.2347533762  5536910000.0
48.3732728074  14134100000.0
44.9740524769  5510920000.0
56.7000722441  5506190000.0
57.6781926785  2.81796e+12
52.0934575599  5501470000.0
49.6762263467  5494380000.0
59.3147491598  12021500000.0
46.2053019227  5487290000.0
54.7640750968  5714150000.0
52.9912923934  5442390000.0
48.3476772593  5440020000.0
56.169449277  5437660000.0
53.875485659  5430570000.0
50.7784736386  5430570000.0
49.1268478669  5414030000.0
47.5632334249  5414030000.0
47.1950174059  5496740000.0
54.0177404194  5411670000.0
55.965085951  5442390000.0
75.1470776508  2.76835e+12
51.8228701919  5402210000.0
48.7353095179  5399850000.0
51.2036107446  5409300000.0
51.6189809588  5392760000.0
48.2554288669  5392760000.0
51.7936056843  5390400000.0
44.6204260748  5388030000.0
49.7513246978  5383310000.0
54.8336413677  5369130000.0
47.5957492009  5362040000.0
49.5732868355  5362040000.0
45.8559536994  5508560000.0
44.7646848851  5352590000.0
47.2947678126  2.7381e+12
67.030624906  2.73689e+12
51.2809756189  5345500000.0
54.1804667773  5345500000.0
46.1111620901  5324230000.0
44.7693073192  5324230000.0
47.9222272621  5605450000.0
50.0127203443  5305320000.0
48.1895153177  5295870000.0
53.3913925344  5288780000.0
46.4664496692  6115890000.0
48.91172951  5267510000.0
45.047658962  5260420000.0
51.9896016284  5255700000.0
49.1368758526  5250970000.0
51.8339252323  5227340000.0
51.5957232998  5227340000.0
45.8493875548  5215520000.0
54.6347560115  5210800000.0
59.7530934545  2.66793e+12
53.2278865359  5208430000.0
67.5947548944  2.66551e+12
48.8366086899  5206070000.0
47.2368828512  5206070000.0
46.9661513274  5203710000.0
56.0587023437  10509000000.0
46.7253294459  5189530000.0
53.1546205785  5189530000.0
45.1381400759  5187160000.0
54.9108844372  5182440000.0
45.5287323624  5177710000.0
66.9746802896  2.64978e+12
46.7708432354  5172990000.0
50.4222685301  5168260000.0
48.2167984526  5161170000.0
54.670579313  2.64131e+12
49.3926046621  5156440000.0
46.3329944223  5151720000.0
55.92308829  5151720000.0
44.3999310781  6304940000.0
47.7174376524  22284700000.0
47.7742451649  5144630000.0
48.6736642521  5142260000.0
47.4479001917  6394750000.0
53.4857873869  5132810000.0
46.1237771799  5128080000.0
53.8032976489  5125720000.0
53.7926084447  18673800000.0
51.2657058951  5121000000.0
52.9132802303  5591270000.0
44.9377049837  6319120000.0
54.7769550358  5106820000.0
49.9509685681  5106820000.0
39.7599003962  2.61106e+12
53.9946365556  5095000000.0
54.3342988328  5243880000.0
45.5662765916  5085550000.0
46.7247965192  6092260000.0
53.3359916653  5073730000.0
45.7720406146  5069010000.0
49.9874778487  5050100000.0
56.8974123533  5047740000.0
45.4803969894  5043010000.0
67.2138431036  2.5796e+12
56.6154485961  5038280000.0
48.292296629  5038280000.0
55.7194397549  5033560000.0
50.2678530318  18066500000.0
90.4856958886  2.57113e+12
47.1397440731  5799230000.0
47.9335107886  5035920000.0
51.4969911216  5002840000.0
44.3738241942  9998580000.0
47.1499493283  4979200000.0
52.1395225876  5161170000.0
49.190112816  4967390000.0
47.3012969315  4967390000.0
48.8959522499  4957940000.0
49.3083286849  4957940000.0
45.2719889901  6177330000.0
48.0542492964  4950850000.0
50.1593846386  4948480000.0
53.4554298913  4924850000.0
54.0667257739  4920130000.0
50.8855231214  2.51305e+12
47.5481807351  4896490000.0
55.6955705861  4879950000.0
53.2997618376  4879950000.0
45.2074174666  5102090000.0
47.3795444805  4868140000.0
47.7306824921  4863410000.0
49.1781029672  4856320000.0
49.9935377789  4835050000.0
48.2172366365  4830330000.0
48.9108401858  4830330000.0
50.8721917508  4827960000.0
52.6568527515  4820870000.0
54.684115526  4806690000.0
44.8237292244  4804330000.0
49.1416501985  4801970000.0
47.4082251523  4797240000.0
48.9467585894  4797240000.0
47.5902685368  4790150000.0
46.7316244676  4787790000.0
55.6091829709  4783060000.0
48.0701744187  4783060000.0
53.5558339414  4783060000.0
49.111158981  4775970000.0
47.2983778036  4759430000.0
50.4325358261  4749980000.0
54.7272949719  4742890000.0
47.4849476197  4738160000.0
52.5183837988  4735800000.0
46.7398084065  4733440000.0
56.1292366129  4728710000.0
53.162620847  4726350000.0
52.41511823  4723980000.0
46.0347734565  4723980000.0
51.8000658606  4719260000.0
48.2066547919  4712170000.0
53.0479093533  4775970000.0
47.3968663509  4709800000.0
53.0226157706  4707440000.0
52.8569142685  4705080000.0
54.3744594009  4700350000.0
55.392256033  4697990000.0
45.1567798717  4688530000.0
50.1963544034  4681450000.0
48.5915601069  4676720000.0
46.5930122861  4671990000.0
47.2669678294  4669630000.0
55.0759976378  4667270000.0
47.3424442316  4667270000.0
51.9199735374  4657810000.0
50.1680777188  4655450000.0
56.656242372  4650720000.0
51.2805068047  4646000000.0
54.0745695029  4641270000.0
55.7025168928  4638910000.0
52.2156660537  4634180000.0
44.9084042215  4634180000.0
46.7360157162  4716890000.0
46.8791320009  4631820000.0
45.8311225668  4620000000.0
55.4591842362  4608190000.0
47.5449240666  4601100000.0
54.8192136796  4596370000.0
46.6215656668  7290390000.0
45.3123166027  4591640000.0
48.8156470956  4584560000.0
49.5394997454  4584560000.0
45.2867551115  4577470000.0
46.9497402683  4575100000.0
58.2250964093  2.34245e+12
46.9763713296  4570380000.0
45.5777067182  4560920000.0
49.620683194  5352590000.0
47.2575005397  4558560000.0
45.0819171051  4565650000.0
45.0605403617  4549110000.0
56.126500474  4549110000.0
46.8216344268  4546740000.0
44.9963992795  4544380000.0
54.1161955767  2.32551e+12
52.3252762733  4660180000.0
51.4378464171  4527840000.0
45.6044067074  4523110000.0
53.9555440095  4520750000.0
44.982659497  4516020000.0
50.8383163739  4504210000.0
44.9764734021  4499480000.0
79.5937469929  2.30373e+12
62.3993520428  2.30131e+12
44.921893332  4492390000.0
58.4355738894  4492390000.0
56.7187091407  4490030000.0
56.380076175  4490030000.0
46.9272571477  4485300000.0
47.4227037956  4482940000.0
45.2403676642  4478210000.0
53.9452337929  4475850000.0
58.5535543089  8838270000.0
55.5257935799  4466400000.0
54.7246475298  5201340000.0
47.3521141744  4447490000.0
46.087409822  4445130000.0
49.2961239892  4442760000.0
48.4470863945  4440400000.0
49.433694448  4438040000.0
45.5343166589  4435680000.0
49.556504406  4433310000.0
47.2717904527  4447490000.0
56.8198639841  11324300000.0
46.5879044072  4426220000.0
47.475796548  4423860000.0
49.5337932122  4416770000.0
54.9274176584  4414410000.0
52.3575449533  4402590000.0
44.7669129095  5092640000.0
76.9847520201  2.2505e+12
43.9038845726  9391250000.0
55.7376687515  4435680000.0
49.9335586911  4383690000.0
76.8353485113  2.2384e+12
46.2795187889  4419130000.0
52.1639972327  4367140000.0
52.1699318612  4360050000.0
57.4209468705  4357690000.0
51.7499545103  4357690000.0
47.290910993  4357690000.0
12.6767960042  2.22872e+12
50.1095767997  4352960000.0
46.4718903674  5725970000.0
46.7067592364  4350600000.0
54.0088828989  4348240000.0
48.3428432359  4338790000.0
56.828795715  4338790000.0
54.3683704208  4338790000.0
44.9774594561  4334060000.0
46.0395938225  4329330000.0
55.6590626149  5487290000.0
47.8452174756  5487290000.0
46.6831594855  4324610000.0
48.7682482057  4324610000.0
46.6997377114  4322240000.0
47.4672916548  4322240000.0
53.1967637541  4315150000.0
46.261665944  4312790000.0
47.3181544795  4312790000.0
68.8139370605  2.20815e+12
45.9016947584  4310430000.0
51.2845096368  4310430000.0
47.0744053743  4492390000.0
53.5898233364  4308060000.0
46.9907263032  4305700000.0
51.7931882938  4305700000.0
48.1012397609  4305700000.0
49.7102150926  4303340000.0
56.5956657007  4303340000.0
47.025256635  7113150000.0
55.0657271594  4293880000.0
47.3915052129  2.19605e+12
48.6140378382  2.19121e+12
47.1456522463  4267890000.0
51.325228566  4265530000.0
46.8634049111  6976090000.0
47.8208840499  4263160000.0
46.9304287826  4256070000.0
51.7743427941  4248980000.0
54.640125298  4246620000.0
52.6823043705  4244260000.0
54.0244840421  4241900000.0
54.1585740493  4237170000.0
47.3955968349  4237170000.0
51.3811427795  4237170000.0
58.315056435  4234810000.0
50.0170875727  2.1658e+12
52.2081859281  4230080000.0
53.6945828977  4225350000.0
45.6979297668  4225350000.0
45.5158736615  4215900000.0
50.2533193253  4213540000.0
44.4512159664  23638800000.0
53.7376623051  4199360000.0
45.960000718  4196990000.0
47.111444138  4194630000.0
49.5243695837  4185180000.0
46.2768455823  4178090000.0
54.2702428888  4161550000.0
87.8048389222  2.13071e+12
46.7402374171  4152090000.0
45.1085463284  4147370000.0
55.2141850271  4137920000.0
50.5256471209  4135550000.0
46.2732719137  4166270000.0
55.0679938635  4133190000.0
54.939433197  4130830000.0
50.0491675239  4130830000.0
53.8963282928  11258200000.0
51.2989319993  4126100000.0
50.2585344531  4126100000.0
56.3307360779  4123740000.0
46.094220802  4121370000.0
55.2751142182  4109560000.0
53.1584115178  4095380000.0
50.329442207  4690900000.0
46.761580048  4088290000.0
94.3467399724  2.09078e+12
54.0282875608  4083560000.0
47.9593821802  4081200000.0
45.0864306311  4074110000.0
53.495109082  4071750000.0
60.8731631409  287482000000.0
52.6084255213  5529820000.0
46.9574069255  4055200000.0
54.7476437332  4050480000.0
47.676210345  4045750000.0
51.2366876668  4043390000.0
56.6734775792  4038660000.0
48.3182070081  12839100000.0
83.4150124534  2.06659e+12
47.6731862372  4031570000.0
50.7509358077  4029210000.0
49.5317802445  4095380000.0
46.1143633563  4026850000.0
47.7543808113  2.05933e+12
50.3522599841  4019760000.0
44.5598980986  4300970000.0
52.5747328856  4017390000.0
47.5677213941  4017390000.0
53.8112919274  4015030000.0
57.0555229469  4015030000.0
54.7660389557  4015030000.0
45.986207793  4015030000.0
51.3005659305  4015030000.0
48.3030439327  4010300000.0
55.4737427236  4010300000.0
48.7082432023  4007940000.0
46.8792420655  4007940000.0
49.6024092593  4005580000.0
55.8061559363  4003210000.0
50.7435595926  3996130000.0
46.1469441541  3993760000.0
46.0375139149  3991400000.0
52.2002952972  3984310000.0
54.225740894  3979580000.0
45.1833841532  313385000000.0
44.2926273423  17641100000.0
47.5871487027  3972490000.0
50.5275036191  3970130000.0
47.4515029602  3965400000.0
51.6795236855  3960680000.0
48.7312434159  3960680000.0
52.8313678299  3958310000.0
54.5666945959  3958310000.0
60.1801170711  2.02303e+12
45.4485958448  3951220000.0
56.8948944858  2.01819e+12
47.4256555745  3941770000.0
48.035525527  3934680000.0
54.5079436891  2.01093e+12
49.4864587673  3927590000.0
47.9556476301  3927590000.0
54.2981011684  3920500000.0
46.7623013809  3920500000.0
47.6766943385  3911050000.0
48.3731694491  3906320000.0
47.1461186819  3906320000.0
51.0333623626  3901600000.0
51.9936243718  9887510000.0
51.5620937355  3896870000.0
47.0438105945  3896870000.0
49.995921742  3896870000.0
55.1590971253  3896870000.0
47.397086409  3894510000.0
46.4286327318  3894510000.0
56.0653884124  3892150000.0
53.8667874685  3892150000.0
55.1954195747  3889780000.0
55.1797816693  3885060000.0
47.1083796355  3882690000.0
52.3696284213  5749600000.0
45.1402653552  3875600000.0
38.4893565314  1.98431e+12
54.127365129  3873240000.0
52.9722170181  3870880000.0
56.8772917443  3870880000.0
47.2188009182  3863790000.0
46.7675439758  3863790000.0
49.9495906172  3861420000.0
47.6455797197  3859060000.0
50.0637996236  3854330000.0
61.4329130037  1.97342e+12
47.1079495018  28644000000.0
84.8189556655  1.96374e+12
43.9835663427  4924850000.0
56.3324845837  3830700000.0
50.5341436765  3830700000.0
47.0435165467  3828340000.0
50.2675843196  3828340000.0
52.6462335816  5366770000.0
47.8427500099  3821250000.0
72.9996827154  1.95285e+12
50.730510894  3814160000.0
53.6532597237  3809430000.0
48.3013008226  3809430000.0
47.3538414984  3807070000.0
50.3396647762  3807070000.0
53.5767478987  3802340000.0
53.7806659871  3799980000.0
57.1648857994  46280400000.0
54.1696859985  3799980000.0
50.1672869822  3795260000.0
49.7511310535  3795260000.0
54.1014515539  5317140000.0
47.1659411508  3792890000.0
52.1456444613  5113910000.0
47.0957148818  3783440000.0
53.047765134  3778710000.0
50.9779167815  8904430000.0
46.9588547928  3773990000.0
53.9297518083  3773990000.0
54.0255931215  3773990000.0
47.4230432562  3771620000.0
46.1399655112  3769260000.0
50.6444059775  3766900000.0
51.7471168394  3766900000.0
45.6885246371  3764530000.0
47.4070379783  3764530000.0
49.9272810378  3764530000.0
54.231359414  3762170000.0
55.1536506512  3762170000.0
50.575820016  3759810000.0
58.603474348  1.92381e+12
44.977696989  3752720000.0
46.7238397643  3750360000.0
49.215633808  3745630000.0
48.606685982  3743270000.0
50.7228211095  3736180000.0
54.0121546763  3736180000.0
54.3057866375  3733810000.0
53.1451140522  3733810000.0
45.227284645  6917010000.0
44.7862330996  3724360000.0
52.8045002838  3719630000.0
50.0190098006  3719630000.0
91.2177453591  1.90203e+12
48.8693980881  3714910000.0
49.2313249951  3712540000.0
55.3911061506  3712540000.0
44.7161813575  3911050000.0
55.3039292396  3707820000.0
57.6653544019  1.89598e+12
53.026461954  3703090000.0
47.0904249607  3698370000.0
46.5814924686  3693640000.0
53.6330207129  3691280000.0
47.9261488663  3688910000.0
49.1808171422  3688910000.0
51.6412507332  3686550000.0
52.4269569953  3684190000.0
53.2076070989  1.8863e+12
56.614316244  3684190000.0
78.351911034  1.88388e+12
54.355121331  3679460000.0
48.4518698988  3679460000.0
51.9562908395  3672370000.0
46.8031807377  6200970000.0
52.4223562961  3670010000.0
43.499877343  15861600000.0
45.0968856265  3667640000.0
51.4532283508  3662920000.0
53.3888544079  3662920000.0
43.7199781326  1.8742e+12
56.6676836381  3660550000.0
54.7973938648  3655830000.0
48.2290688999  3655830000.0
68.0445665647  1.87178e+12
47.0698271048  3653470000.0
46.2544437021  3646380000.0
46.6475724532  34310900000.0
52.1158877935  3634560000.0
51.0279380757  3632200000.0
25.3832575982  1.85847e+12
45.164723686  3629830000.0
49.6189793898  3627470000.0
53.282659176  3615650000.0
56.4593336296  7217130000.0
44.9135952854  3610930000.0
49.4671811758  3608560000.0
47.1526461349  3688910000.0
46.8591782263  3603840000.0
52.7563729275  5621990000.0
53.4502039287  1.84396e+12
47.4208334484  1.84275e+12
44.4479724868  39046700000.0
47.6829821945  3592020000.0
54.3599787953  3592020000.0
52.6034481278  3589660000.0
49.7625844745  3882690000.0
81.1494508366  1.83549e+12
51.1585397239  3582570000.0
47.8784944901  3582570000.0
56.6544663358  3580210000.0
52.0936463726  3575480000.0
51.0446340648  3575480000.0
45.4065024032  3575480000.0
51.2471338208  1.83065e+12
45.7749857255  3573120000.0
52.9684024727  3570750000.0
45.8550251767  3818890000.0
68.5766359461  1.82823e+12
46.7873317026  3568390000.0
48.7624251036  3561300000.0
66.1614388729  1.82097e+12
52.7665905614  3556570000.0
46.6979626174  3549490000.0
47.7996147147  3549490000.0
50.0257133924  3547120000.0
53.0044906881  3544760000.0
77.3354430733  1.81492e+12
47.0508967681  3542400000.0
47.4340641537  3542400000.0
48.3558627543  3540030000.0
45.1275265863  4913040000.0
55.5196831103  1.81129e+12
47.5966523934  3535310000.0
47.1577829349  3532940000.0
47.1103156249  3532940000.0
56.2700811384  3573120000.0
52.2547917516  3516400000.0
54.7304805332  3516400000.0
83.8826853187  1.79798e+12
53.9214731004  3511670000.0
49.5292637043  3509310000.0
52.8616752175  3509310000.0
49.2504403483  3509310000.0
45.8629829236  9426700000.0
52.8745412982  3504590000.0
46.8999281756  3502220000.0
62.239072785  1.79314e+12
50.6231902442  3497500000.0
44.9166562648  3495130000.0
47.5784818716  3492770000.0
47.1972974345  3492770000.0
45.4330353065  3492770000.0
53.7861168142  15251900000.0
47.89660581  3483320000.0
48.8359555766  3483320000.0
47.4421062151  3480950000.0
50.7847661265  3478590000.0
46.0637825479  3473860000.0
48.0868588226  3473860000.0
46.8865489476  3471500000.0
67.819129102  1.77741e+12
